Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
129876.0,-0.217565822345866,0.725638678577699,0.10324887841386,-0.783147919665343,0.783758785381339,-0.527088446974651,0.877936153172097,-0.0639798787750966,-0.250704763983984,-0.144301139545222,0.530910134669875,0.888677840327712,0.329301493830057,0.185800082070813,-1.04615380407358,0.13992906625851,-0.777910170784962,-0.254703741507066,0.297737395930152,-0.0379545070215055,-0.21876745027044,-0.469241399633308,0.148497680053203,-0.46727736238094,-0.448610866067683,0.142432946625958,0.132624758032626,0.0646919310696704,4.56,0
41313.0,-13.8972058704019,6.34428045616839,-14.2816664432471,5.58100899740718,-12.8871331616131,-3.1461763671985,-15.450467216827,9.06028147442157,-5.48612077680694,-14.6764702497464,5.1483517210937,-10.7495919949504,1.58548896754337,-9.79801207658904,0.733276999106463,-12.675268899047,-20.7406637223494,-8.15366802624724,5.2283417900513,-1.02522792390103,3.05808183846397,0.941180290424241,-0.232710298333368,0.763508019302571,0.0754562386388435,-0.453839571774416,-1.50896825698328,-0.686835738780169,9.99,1
75581.0,-2.86636370525907,2.34694943137396,-4.05330668845935,3.98335888025187,-3.46318571327039,-1.28095301603103,-4.47476383461874,1.21665528478137,-2.30982869782019,-5.51550707258062,3.04839203447565,-7.12825076846601,0.0059558009251745,-7.49518733635876,-0.25108802193356,-7.5680148993231,-12.2236328477344,-4.89517519350497,2.52496746940249,0.270013154062001,1.04973156228305,0.475840283409025,0.404480059350581,0.282029789710327,-0.506901095688855,-0.371741093052833,0.615256964379468,0.803162841917988,124.53,1
154047.0,2.03179450670163,-0.0848358967677019,-0.901200807360311,0.521765773942204,-0.405613225153327,-1.47021548342344,0.151457277887861,-0.326493175503051,0.607469985660838,0.0909979386318455,-0.470760535806614,0.244604040690503,-0.636288858702559,0.425441318170172,0.0779322753037103,-0.198779203475217,-0.0989480530834972,-0.930327570682743,-0.0086529712594715,-0.277839869874327,-0.26863039638403,-0.672831930744305,0.399705214599021,0.44261772682542,-0.375932844320231,0.171862702952053,-0.0743108864476974,-0.0569734148203153,1.98,0
135095.0,0.232512476136408,0.938943680000523,-4.64777987861917,3.07984368774547,-1.90265531863884,-1.04140751952949,-1.02040664482631,0.547068603184495,-1.10599029357172,-3.52012767367189,2.07411645462861,-3.01077173816878,0.694977689554512,-5.38783122686352,1.778669797797,-2.93580442477364,-2.28557270821558,-0.237055632781029,1.97974707098703,1.14161507545704,0.911372759326949,1.04292865643844,0.999393887913078,0.901260455221573,-0.452093168108936,0.192959213794113,0.180859449380341,-0.0293153378913553,345.0,1
52202.0,-0.806445109215778,0.865983033911859,1.1058978963767,1.38395711061554,-0.0181096506759159,0.140881855767365,0.124651390356282,0.603671690140999,-0.853073793202424,-0.336417751500108,1.12927017797076,1.25416345714198,0.112649535358839,0.534606975006187,-0.601421237047446,-0.961351613524528,0.593230431486367,-0.227612218123273,0.93207779829651,-0.0012839172222508,0.173074168949448,0.494319395072808,-0.0029719567279695,0.258954774217262,-0.367383611256651,-0.308235577659209,0.0835896824074857,0.059611648520242,27.92,0
141734.0,2.06038602369961,-0.0153821840535667,-1.08254445528442,0.386018735959187,-0.0243313557043515,-1.07493505306921,0.207792456907117,-0.338140264774688,0.455091384908009,0.0478593568044114,-0.6524967285272,0.750829191563632,0.665602707738606,0.158607895136616,0.0273483568602367,-0.171172944373679,-0.291228494110406,-1.00853077568381,0.0970397391601246,-0.192024402428361,-0.281683944533933,-0.639425770212503,0.33181821103643,-0.0675835618561429,-0.283675034534055,0.203528627422195,-0.0636213125295059,-0.0600770704321883,0.99,0
95628.0,-17.5189091261484,12.5721178535385,-19.0385383213549,11.1908946558522,-13.5547207079601,-0.41192361337145,-23.189396512394,-5.30141221815132,-8.63039030596902,-16.2556117491401,5.70211147983179,-13.8124040899594,-0.306815322507812,-7.01360737195925,-1.18229035380557,-9.3601791927531,-16.6683693822389,-7.14746777723207,2.16209864550609,2.52851232971436,-4.96947772242457,0.976124822110751,1.8412479337881,0.334417748210128,-0.720128461316563,-0.232603423065217,-3.02199247294556,-0.478158234859683,1.63,1
11137.0,1.20191241607189,0.0373059641167434,0.936912755549363,0.221366547481515,-0.808740376126824,-0.82302786416744,-0.374642759497115,-0.134744724117469,1.66413700783208,-0.62423476674571,1.39221357821857,-2.10661151993463,1.496869453981,1.65715754398862,0.744183496639887,-0.0638099929734146,0.850137447778417,-0.749047999180162,-0.733704732655394,-0.164714084046932,-0.222479138261187,-0.359795780891391,0.204074972750526,0.59108705383307,-0.0558453053769865,0.863413501238985,-0.0815836031004644,0.0048748015077038,4.0,0
68207.0,-13.1926709562391,12.785970638298,-9.90665002092758,3.32033688288942,-4.80117593230105,5.76005855618556,-18.7508891580107,-37.3534426378925,-0.391539743919107,-5.05250236713858,4.40680552357904,-4.61075647740608,-1.90948796970811,-9.07271093398351,-0.226074450896345,-6.21155748212485,-6.24814535335983,-3.14924669470095,0.0515761185277783,-3.49304991519446,27.2028391573154,-8.88701714094871,5.30360690376998,-0.639434802306313,0.263203123457008,-0.108876929971315,1.26956635541013,0.939407362758877,1.0,1
159122.0,-0.864273061334064,0.361411723947719,-0.346667464300711,-1.93822744166095,-1.06583891320626,-1.0562020538571,-0.0935903126370582,0.0956473292047497,-2.78253093921846,1.24698082131075,-0.944344999464502,-0.951620426493515,0.723908501308132,0.265946478826203,0.330832666301772,-1.03260616243549,1.04378048946347,-0.222060334336493,0.884583697530703,-0.538946017036941,-0.173419508674993,-0.162751126664795,0.119505378299748,-0.0336468611423023,-0.488659620539679,-0.234981884004753,-0.578365053235722,-0.225400343414771,52.0,0
57007.0,-1.27124419171437,2.46267526851135,-2.85139500331783,2.3244800653478,-1.37224488981369,-0.948195686538643,-3.06523436172054,1.16692694787211,-2.26877058844813,-4.88114292689057,2.25514748870463,-4.68638689759229,0.652374668512965,-6.17428834800643,0.594379608016446,-4.84969238709652,-6.53652073527011,-3.11909388163881,1.71549441975915,0.560478075726644,0.652941051330455,0.0819309763507574,-0.221347831198339,-0.523582159233306,0.224228161862968,0.756334522703558,0.632800477330469,0.250187092757197,0.01,1
151934.0,-0.345588490593883,1.07032846248933,-0.652790468621253,-0.492207094151334,0.749481590445326,-0.949391186684146,0.752519823911826,0.0790953111790632,0.0612689883430686,-0.720452981061408,-0.759578566038094,-0.221885156833735,-0.320509196588359,-0.868272377846938,-0.193900760946226,0.367946253313217,0.460216687594694,-0.17901162269159,-0.236399137175352,-0.0521756013439961,-0.335296186376867,-0.843460250198755,0.187468848224455,0.618295216375472,-0.438011591707577,0.0734629149810957,-0.196699978717074,-0.211518292731342,8.99,0
143803.0,2.04728594752924,0.420400428386062,-2.68339955334532,0.494862166089727,0.864165239910551,-1.01266736440224,0.158856783505727,-0.121119238372865,0.485265831098764,-1.0012845474345,1.07794796916869,-0.425118205085363,-1.22348066738494,-2.12878498237469,0.607139808766865,1.18124688090425,1.37966639927835,2.06855020305618,-0.195888988115159,-0.20483722895874,0.0925303227845893,0.384389579538033,-0.129039807633986,-1.0497106172628,0.268698922988809,-0.0653120893215126,0.0103945782773783,-0.0130025845714006,1.0,0
75062.0,-0.913467681639661,-0.525735058062779,0.733373305182915,-0.708056089729501,2.15383896146043,3.70395211456054,-0.800503781998011,1.04717341199802,-1.72492932678046,0.512972945749964,-0.522120284951377,-0.655960140704855,0.401088142241729,0.0719779917204247,1.50583216651079,-1.10712744270575,-0.548272271679248,2.28239781028653,-0.130787537765021,0.0764386083115247,-0.154053710937856,-0.397840008285141,-0.0361439039607885,0.956064445838504,0.428332076136505,-0.152400362685019,0.0871102477605695,0.101400087532809,69.0,0
84204.0,-1.92745281973369,1.82762056700016,-7.01949468454197,5.34830323951426,-2.73918788004738,-2.10721929638307,-5.01584797563431,1.20586815982046,-4.38271250852199,-8.33770697381781,7.19030608944843,-9.42484446049178,-0.223292646427513,-12.8754942229841,-0.071918160688794,-6.2999613976222,-12.719207160428,-3.74017615583058,0.844059610296466,2.17270905626492,1.37693832294098,-0.792016725563067,-0.771414187530036,-0.379574271539528,0.718716522008066,1.11115125599517,1.27770725705846,0.819081152045361,512.25,1
134766.0,-0.0796525365521887,3.22201046223725,-3.7242013893074,6.03734512826846,0.583394746331946,-0.691346179707007,-1.79988483348006,-2.62778128431688,-4.00133786259094,-2.27152578398956,1.51389817939856,-3.68294346446482,0.185830426148668,-4.69278763834241,0.247495674947084,-2.68188105082889,-2.28614467887841,-1.04884490280911,0.994829500437418,1.1985372847387,-0.664694294683722,1.13855644649209,-0.350753364122197,-0.287467300585566,0.808889022979463,0.823961705381379,0.668496565754242,0.595609828713858,1.0,1
88326.0,-3.5764948264458,2.31842150813501,1.30698532958812,3.26366492235553,1.12781840881043,2.86524613735822,1.44412464888046,-0.718921833851611,1.87404570858999,7.39849078334508,2.08114562393643,-0.0641447523642622,0.577555888776233,-2.43020141181235,1.50599327416251,-1.23794088792793,-0.390404663248005,-1.23180425893991,0.0987384558351899,2.03478558572906,-1.06015143656451,0.0168672508446993,-0.132058215693801,-1.48399578398146,-0.296010935476064,0.0628225484481408,0.552411113771332,0.509763550465719,76.07,0
19847.0,-2.82981594327279,-2.76514921229269,2.53779295063997,-1.07458042259191,2.84255889292598,-2.15353644367205,-1.79551885720369,-0.250020372324704,3.07350426338358,-1.00041794567463,1.85084176033081,-1.54977887088034,1.25233673695303,0.963974373307274,-0.481027223791626,-0.14731917203129,-0.209328171581066,1.05889790297841,0.397056508186649,-0.515764693656115,-0.295554564490287,0.109304966698836,-0.81327196874425,0.0429955726118499,-0.0276596849389052,-0.910247054904536,0.110801759066737,-0.511938134872381,11.85,0
45541.0,-1.51924353075082,2.30849245367643,-1.50359931953802,2.06410058377601,-1.00084505842829,-1.01689703316417,-2.05973051990126,-0.275166374590629,-1.56220609694371,-2.75579692797163,3.43824825990431,-3.52152936013651,-0.918761288376486,-4.45210024854037,0.499313753853031,-2.90790343439971,-5.24864639527919,-0.936814652613817,1.16012029433585,0.175018552247898,1.30787143187069,0.102825644139183,-0.0177462832428156,0.149695925673219,-0.0966024680642115,-0.369114567720136,-0.0192440931269227,-0.20831909164279,1.0,1
